id,handle,title,fits_on,fits_on_year,fits_on_make,fits_on_model,fits_on_year_new,fits_on_make_new,fits_on_model_new,ymm_summary,parts_compartment,parts_floor,parts_shelve,parts_list,parts_box,parts_row,global_fits_on_make_new,global_fits_on_model_new,global_fits_on_year_new,MPN
9369866436938,hsq-00010000353,Tire lever set,"{""GASGAS"":{""EE 2"":[""2024"",""2025""],""EE 3"":[""2023"",""2024""],""EE 5"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025""],""TX 125"":[""2017"",""2018"",""2019""],""TX 300"":[""2017"",""2018"",""2019"",""2023"",""2024"",""2025"",""2026""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""701 ENDURO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""701 ENDURO LR"":[""2020""],""701 SUPERMOTO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""FC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2024""],""FC 350"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020"",""2023"",""2024""],""FE 250"":[""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 390"":[""2010"",""2011"",""2012""],""FE 450"":[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 450 E"":[""2006"",""2007"",""2008""],""FE 450 S"":[""2007""],""FE 450E"":[""2005""],""FE 501"":[""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FE 550 E"":[""2005"",""2006"",""2007"",""2008""],""FE 550 S"":[""2005""],""FE 570"":[""2009"",""2010"",""2011"",""2012""],""FE 570 S"":[""2011""],""FE 650 C"":[""2007""],""FE 650 E"":[""2005"",""2006"",""2008""],""FR 450 RALLY"":[""2019"",""2020""],""FS 450"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2026""],""FS 450 C"":[""2005"",""2006""],""FS 450 E"":[""2005"",""2006"",""2007"",""2008""],""FS 450 S"":[""2004""],""FS 550 E"":[""2007""],""FS 570"":[""2010"",""2011""],""FS 650 C"":[""2005"",""2006"",""2007"",""2008""],""FS 650 E"":[""2005"",""2006"",""2007"",""2008""],""FX 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2010"",""2011"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""NORDEN 901"":[""2022"",""2023"",""2024"",""2025"",""2026""],""NORDEN 901 EXPEDITION"":[""2025"",""2026"",""2027""],""SVARTPILEN 125"":[""2021"",""2022"",""2023"",""2024"",""2025""],""SVARTPILEN 200"":[""2020"",""2021"",""2022"",""2023""],""SVARTPILEN 250"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025""],""SVARTPILEN 401"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""SVARTPILEN 701"":[""2019"",""2020""],""SVARTPILEN 701 STYLE"":[""2019""],""TC 125"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TC 50"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 50 MINI"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""TC 65"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 85 17/14"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 85 19/16"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TE 125"":[""2012"",""2013"",""2014"",""2015"",""2016"",""2025"",""2026""],""TE 150"":[""2017"",""2018"",""2019"",""2023"",""2024"",""2025"",""2026""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2023"",""2024"",""2025"",""2026""],""TE 250I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2023"",""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""],""TE 300I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""],""VITPILEN 125"":[""2024"",""2025""],""VITPILEN 250"":[""2020""],""VITPILEN 401"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""VITPILEN 701"":[""2018"",""2019"",""2020""]}}",2004||2005||2006||2007||2008||2009||2010||2011||2012||2013||2014||2015||2016||2017||2018||2019||2020||2021||2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,701 ENDURO||701 ENDURO LR||701 SUPERMOTO||EE 2||EE 3||EE 5||FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 PRO||FE 350 PRO||FE 350 ROCKSTAR EDITION||FE 350S||FE 350W||FE 390||FE 450||FE 450 E||FE 450 S||FE 450E||FE 501||FE 501S||FE 501W||FE 550 E||FE 550 S||FE 570||FE 570 S||FE 650 C||FE 650 E||FR 450 RALLY||FS 450||FS 450 C||FS 450 E||FS 450 S||FS 550 E||FS 570||FS 650 C||FS 650 E||FX 350||FX 450||NORDEN 901||NORDEN 901 EXPEDITION||SVARTPILEN 125||SVARTPILEN 200||SVARTPILEN 250||SVARTPILEN 401||SVARTPILEN 701||SVARTPILEN 701 STYLE||TC 125||TC 150||TC 250||TC 300||TC 50||TC 50 MINI||TC 65||TC 85 17/14||TC 85 19/16||TE 125||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I||VITPILEN 125||VITPILEN 250||VITPILEN 401||VITPILEN 701,,,,"GASGAS, HUSQVARNA — 2004-2027",,,,,,,,,,00010000353
10316821332298,hsq-00010000354,Rear brake conversion kit,"{""HUSQVARNA"":{""TC 85 17/14"":[""2018"",""2019"",""2020""],""TC 85 19/16"":[""2018"",""2019"",""2020""]}}",2018||2019||2020,HUSQVARNA,TC 85 17/14||TC 85 19/16,,,,HUSQVARNA — 2018-2020,,,,,,,,,,00010000354
9369754632522,hsq-00010000359,701 Vitpilen style set,"{""HUSQVARNA"":{""VITPILEN 701"":[""2018"",""2019"",""2020""]}}",2018||2019||2020,HUSQVARNA,VITPILEN 701,,,,HUSQVARNA — 2018-2020,,,,,,,,,,00010000359
9369754566986,hsq-00010000360,401 style set 1,"{""HUSQVARNA"":{""SVARTPILEN 401"":[""2018"",""2019""],""VITPILEN 401"":[""2018"",""2019""]}}",2018||2019,HUSQVARNA,SVARTPILEN 401||VITPILEN 401,,,,HUSQVARNA — 2018-2019,,,,,,,,,,00010000360
9369754534218,hsq-00010000361,401 style set 2,"{""HUSQVARNA"":{""SVARTPILEN 401"":[""2018"",""2019""],""VITPILEN 401"":[""2018"",""2019""]}}",2018||2019,HUSQVARNA,SVARTPILEN 401||VITPILEN 401,,,,HUSQVARNA — 2018-2019,,,,,,,,,,00010000361
9369822691658,hsq-00010000363,Crash bung kit,"{""HUSQVARNA"":{""701 ENDURO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2026"",""2027""],""701 ENDURO LR"":[""2020""],""701 SUPERMOTO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2026""],""NORDEN 901"":[""2022"",""2023"",""2024"",""2025"",""2026""],""NORDEN 901 EXPEDITION"":[""2023"",""2024"",""2025"",""2026"",""2027""],""SVARTPILEN 701"":[""2019"",""2020""],""SVARTPILEN 701 STYLE"":[""2019""],""SVARTPILEN 801"":[""2024"",""2025""],""SVARTPILEN 801 L"":[""2025""],""SVARTPILEN 801 SE"":[""2026"",""2027""],""VITPILEN 701"":[""2018"",""2019"",""2020""],""VITPILEN 801"":[""2025"",""2026""],""VITPILEN 801 L"":[""2025""]}}",2016||2017||2018||2019||2020||2021||2022||2023||2024||2025||2026||2027,HUSQVARNA,701 ENDURO||701 ENDURO LR||701 SUPERMOTO||NORDEN 901||NORDEN 901 EXPEDITION||SVARTPILEN 701||SVARTPILEN 701 STYLE||SVARTPILEN 801||SVARTPILEN 801 L||SVARTPILEN 801 SE||VITPILEN 701||VITPILEN 801||VITPILEN 801 L,,,,HUSQVARNA 701 (ENDURO) 2016-2027,,,,,,,,,,00010000363
9369739526474,hsq-00010000372,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024"",""2025"",""2026""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023"",""2024""],""FE 250"":[""2024"",""2025"",""2026""],""FE 350"":[""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350S"":[""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 450"":[""2024"",""2025"",""2026""],""FE 501"":[""2024"",""2025"",""2026""],""FE 501S"":[""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FX 350"":[""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2025"",""2026""],""TE 150"":[""2024"",""2025"",""2026""],""TE 250"":[""2024"",""2025"",""2026""],""TE 300"":[""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""]}}",2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 PRO||FE 350 PRO||FE 350S||FE 350W||FE 450||FE 501||FE 501S||FE 501W||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 250||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000372
9369740247370,hsq-00010000373,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024"",""2025"",""2026""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023"",""2024""],""FE 250"":[""2024"",""2025"",""2026""],""FE 350"":[""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350S"":[""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 450"":[""2024"",""2025"",""2026""],""FE 501"":[""2024"",""2025"",""2026""],""FE 501S"":[""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FX 350"":[""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2025"",""2026""],""TE 150"":[""2024"",""2025"",""2026""],""TE 250"":[""2024"",""2025"",""2026""],""TE 300"":[""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""]}}",2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 PRO||FE 350 PRO||FE 350S||FE 350W||FE 450||FE 501||FE 501S||FE 501W||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 250||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000373
8774788055370,hsq-00010000373k,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024""],""FC 250 ROCKSTAR EDITION"":[""2022""],""FC 350"":[""2023"",""2024""],""FC 450"":[""2023"",""2024""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023""],""FX 350"":[""2023"",""2024""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024""],""TC 300"":[""2025"",""2027""]}}",2022||2023||2024||2025||2027,GASGAS||HUSQVARNA,FC 250||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000373K
9369739624778,hsq-00010000374,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024"",""2025"",""2026""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023"",""2024""],""FE 250"":[""2024"",""2025"",""2026""],""FE 350"":[""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350S"":[""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 450"":[""2024"",""2025"",""2026""],""FE 501"":[""2024"",""2025"",""2026""],""FE 501S"":[""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FX 350"":[""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2025"",""2026""],""TE 150"":[""2024"",""2025"",""2026""],""TE 250"":[""2024"",""2025"",""2026""],""TE 300"":[""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""]}}",2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 PRO||FE 350 PRO||FE 350S||FE 350W||FE 450||FE 501||FE 501S||FE 501W||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 250||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000374
9369740149066,hsq-00010000375,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024"",""2025"",""2026""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023"",""2024""],""FE 250"":[""2024"",""2025"",""2026""],""FE 350"":[""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350S"":[""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 450"":[""2024"",""2025"",""2026""],""FE 501"":[""2024"",""2025"",""2026""],""FE 501S"":[""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FX 350"":[""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2025"",""2026""],""TE 150"":[""2024"",""2025"",""2026""],""TE 250"":[""2024"",""2025"",""2026""],""TE 300"":[""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""]}}",2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 PRO||FE 350 PRO||FE 350S||FE 350W||FE 450||FE 501||FE 501S||FE 501W||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 250||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000375
8774788022602,hsq-00010000375k,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024""],""FC 250 ROCKSTAR EDITION"":[""2022""],""FC 350"":[""2023"",""2024""],""FC 450"":[""2023"",""2024""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023""],""FX 350"":[""2023"",""2024""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024""],""TC 300"":[""2025"",""2027""]}}",2022||2023||2024||2025||2027,GASGAS||HUSQVARNA,FC 250||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000375K
9369739690314,hsq-00010000376,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024"",""2025"",""2026""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023"",""2024""],""FE 250"":[""2024"",""2025""],""FE 350"":[""2024"",""2025""],""FE 350 PRO"":[""2024"",""2026""],""FE 350S"":[""2024"",""2025""],""FE 350W"":[""2024""],""FE 450"":[""2024"",""2025""],""FE 501"":[""2024"",""2025""],""FE 501S"":[""2024"",""2025""],""FE 501W"":[""2024""],""FX 350"":[""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2025""],""TE 150"":[""2024"",""2025""],""TE 250"":[""2024"",""2025""],""TE 300"":[""2024"",""2025""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""]}}",2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 PRO||FE 350 PRO||FE 350S||FE 350W||FE 450||FE 501||FE 501S||FE 501W||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 250||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000376
9369739985226,hsq-00010000377,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024"",""2025"",""2026""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023"",""2024""],""FE 250"":[""2024"",""2025"",""2026""],""FE 350"":[""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350S"":[""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 450"":[""2024"",""2025"",""2026""],""FE 501"":[""2024"",""2025"",""2026""],""FE 501S"":[""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FX 350"":[""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2025"",""2026""],""TE 150"":[""2024"",""2025"",""2026""],""TE 250"":[""2024"",""2025"",""2026""],""TE 300"":[""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""]}}",2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 PRO||FE 350 PRO||FE 350S||FE 350W||FE 450||FE 501||FE 501S||FE 501W||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 250||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000377
8774788088138,hsq-00010000377k,Plastic parts kit,"{""GASGAS"":{""TX 300"":[""2023"",""2024""]},""HUSQVARNA"":{""FC 250"":[""2023"",""2024""],""FC 250 ROCKSTAR EDITION"":[""2022""],""FC 350"":[""2023"",""2024""],""FC 450"":[""2023"",""2024""],""FC 450 ROCKSTAR EDITION"":[""2022"",""2023""],""FX 350"":[""2023"",""2024""],""FX 450"":[""2023"",""2024""],""TC 125"":[""2023""],""TC 150"":[""2025""],""TC 250"":[""2023"",""2024""],""TC 300"":[""2025"",""2027""]}}",2022||2023||2024||2025||2027,GASGAS||HUSQVARNA,FC 250||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TX 300,,,,"GASGAS, HUSQVARNA — 2022-2027",,,,,,,,,,00010000377K
